TF	target	importance
Ttyh2	Cbln1	2.711962586571875
Creb3l1	Lmod1	2.7099062958533007
Irs4	Rnd3	2.709246895527444
Pou3f2	Prlr	2.7089540458745747
Rgs2	Cyp19a1	2.7081695187970216
Syt4	Scgn	2.706444235567604
Galr1	Avpr1a	2.7040601052009205
Igf1r	Cyp26a1	2.7037107939267804
Col25a1	Omp	2.7034532336201393
Etv1	Ttn	2.703130237699048
Cyr61	Ano3	2.702337534888638
Pgr	Oprk1	2.701575209598735
Cpne5	Arhgap36	2.7012476457749215
Cckar	Pdgfra	2.700238555227316
Sox4	Lmod1	2.6996260912787107
Syt4	Slc17a7	2.699576076686607
Sytl4	Calcr	2.6988562796638265
Cyp26a1	Ttn	2.6984451308689876
Igf1r	Igf2r	2.6979232942119067
Etv1	Egr2	2.6961253584169134
Ntng1	Calcr	2.692590181606622
Cbln2	Serpine1	2.6922964612500833
Npy2r	Adora2a	2.689152780105278
Glra3	Oprd1	2.688533189643663
Pak3	Aqp4	2.6885060544800923
Cbln1	Gabrg1	2.6862398835676284
Htr2c	Syt4	2.684056468471916
Cxcl14	Gjc3	2.6839887075246747
Ar	Plin3	2.681993390414003
Gda	Ttn	2.68182611524175
Tacr3	Crhr1	2.680204527131226
Cspg5	Cckbr	2.680069332110501
Pcdh11x	Scgn	2.676537875233819
Fn1	Pak3	2.675977497369584
Ar	Cbln2	2.675834811869598
Coch	Oprk1	2.674799596512149
Rgs2	Oxtr	2.6737567806425506
Mlc1	Oprk1	2.672573480985593
Cspg5	Slc15a3	2.6722636327281943
Baiap2	Slc17a6	2.670710243679543
Serpine1	Selplg	2.670625162961795
Syt4	Sgk1	2.6698863334125207
Egr2	Ace2	2.6672159088909244
Syt2	Greb1	2.6663204471692836
Crhbp	Sytl4	2.66577423876993
Slc18a2	Coch	2.6650015658721644
Mc4r	Krt90	2.663511277993904
Rgs2	Nup62cl	2.662717062920143
Sox6	Igf1r	2.661570981568453
Creb3l1	Brs3	2.660008276975407
Ndrg1	Lmod1	2.658588810148395
Prlr	Gabra1	2.658090427518043
Cbln2	Gem	2.6574954294498228
Npy1r	Glra3	2.655232462526711
Rgs5	Pcdh11x	2.654735338551897
Cyr61	Fst	2.6545068272258043
Creb3l1	Pdgfra	2.6542671049953768
Etv1	Cdkn1a	2.652959262174095
Gjc3	Sema3c	2.6524250891288537
Slco1a4	Cbln2	2.6523946582869216
Sgk1	Lepr	2.6493733231077816
Ano3	Mki67	2.649336664156505
Sox6	Tacr1	2.648754971598107
Gabrg1	Esr1	2.648458154104046
Gad1	Glra3	2.647279045147044
Kiss1r	Crhbp	2.645956608956978
Pou3f2	Oxtr	2.644047151549925
Gjc3	Tiparp	2.6433980298106445
Cckar	Npy2r	2.6432274507779403
Igf2r	Sema4d	2.6412261282942513
Ermn	Ccnd2	2.641113475514749
Cckbr	Pou3f2	2.640690265765854
Sgk1	Fn1	2.639738134374943
Ar	Cd24a	2.6390759112495714
Pcdh11x	Ntng1	2.638835672177947
Igf1r	Slc17a6	2.6383916464892407
Npy2r	Galr2	2.6378903533984115
Arhgap36	Rxfp1	2.635323627275351
Oprd1	Fezf1	2.63523664976127
Gda	Oprk1	2.634851090709108
Ntng1	Sox6	2.632647151357951
Cbln2	Adora2a	2.6325491616394796
Pcdh11x	Pak3	2.6316651825063366
Ermn	Necab1	2.6283563823415257
Amigo2	Ramp3	2.627465823341743
Ndnf	Tiparp	2.625990318490072
Nos1	Cbln2	2.6242511572952685
Amigo2	Tacr3	2.6241215938211577
Crhr2	Myh11	2.6227774018054877
Pcdh11x	Glra3	2.6217378036664685
Htr2c	Scgn	2.6200350633354006
Cbln2	Lmod1	2.6189852553852204
Aqp4	Gabrg1	2.6189467244717886
Aldh1l1	Isl1	2.6156768443131413
Cyr61	Creb3l1	2.6153055017970477
Calcr	Coch	2.6143571073475314
Ndrg1	Ace2	2.6143069427849976
Ndrg1	Tmem108	2.611701985871705
Ano3	Crhr1	2.61163666032987
Gda	Cenpe	2.611055729209478
Ndrg1	Slc17a7	2.6105412370789036
Ttyh2	Ano3	2.608299879247765
Ttyh2	Crhr1	2.6069905733170597
Igf1r	Npy2r	2.6061425446320228
Htr2c	Klf4	2.604108549563338
Tacr3	Kiss1r	2.603527370177635
Oprl1	Cxcl14	2.6023256902343213
Cbln2	Sytl4	2.6009506558176354
Glra3	Selplg	2.6006645291662447
Pcdh11x	Ebf3	2.59940781550323
Igf1r	Tmem108	2.597960263918312
Ttyh2	Etv1	2.5948540844317174
Gda	Synpr	2.5937243141393007
Slc15a3	Rnd3	2.593646737673971
Tmem108	Slc18a2	2.592768417709432
Sgk1	Cckbr	2.5922570858992473
Sox4	Cbln2	2.589196503876208
Bdnf	Tiparp	2.58852820293901
Irs4	Cbln2	2.588523115943799
Gabrg1	Calcr	2.5880793244917997
Ramp3	Oxtr	2.587727088418605
Egr2	Slc18a2	2.58731892620778
Sytl4	Npy1r	2.587195889803658
Slc17a6	Sema3c	2.586961207798726
Galr1	Mc4r	2.586816293559341
Pgr	Sox4	2.5862474857933164
Gabrg1	Slc17a6	2.5853928194366427
Ttyh2	Slc15a3	2.584275114833028
Pak3	Grpr	2.583426616302546
Sgk1	Adora2a	2.582468964311984
Cpne5	Gpr165	2.5808800803075433
Oprk1	Prlr	2.5796943042673837
Ttyh2	Tacr3	2.5789752310269987
Slc15a3	Ttn	2.577482703216844
Traf4	Gda	2.5764005535496417
Rnd3	Gjc3	2.5750399865103017
Dgkk	Oprd1	2.5746772181792856
Pak3	Avpr1a	2.5743178630857155
Igf1r	Avpr1a	2.5737468546515334
Sema3c	Amigo2	2.5736717547346473
Pcdh11x	Pou3f2	2.573050790794492
Oxtr	Man1a	2.572250291617394
Omp	Ebf3	2.56681009486652
Tmem108	Gad1	2.5666397612757503
Pcdh11x	Pdgfra	2.5657964404095948
Igf1r	Rgs2	2.5650796384200767
Ermn	Avpr2	2.564652635034786
Dgkk	Isl1	2.5635579288678247
Tmem108	Necab1	2.561959934089765
Egr2	Igf1r	2.561345862308487
Onecut2	Cckar	2.5612637084754954
Gjc3	Lepr	2.5609735192289236
Ndrg1	Dgkk	2.5579384517542305
Rnd3	Cbln1	2.5574574982766105
Fbxw13	Fezf1	2.5569991009127606
Esr1	Gpr165	2.555185848181709
Mc4r	Rgs2	2.5548463210016945
Igf2r	Rgs2	2.554680768607735
Slc17a6	Htr2c	2.5531823895420316
Tiparp	Gjc3	2.552639841353415
Trhr	Oprk1	2.551556173730134
Igf2r	Sp9	2.551456089377592
Crhbp	Etv1	2.5511448123673643
Sytl4	Coch	2.5505769855267735
Cpne5	Cckar	2.549942591400362
Tmem108	Crhbp	2.5490563997313074
Baiap2	Slc15a3	2.5489846783391314
Gpr165	Chat	2.548812060262197
Pdgfra	Pcdh11x	2.548137302855949
Nos1	Trhr	2.54656453412247
Cdkn1a	Fn1	2.545465567320203
Igf2r	Myh11	2.545430039713942
Slc18a2	Irs4	2.545152444034572
Gda	Mlc1	2.5446898772689748
Pou3f2	Opalin	2.5437174691019897
Pgr	Scgn	2.5420295683759218
Mlc1	Slc17a7	2.541938168626157
Adora2a	Slco1a4	2.5416100610891434
Sema4d	Pnoc	2.540513499980855
Ccnd2	Klf4	2.54003201644225
Onecut2	Isl1	2.5397959844424345
Cd24a	Necab1	2.5391188890391265
Necab1	Nos1	2.538693318692847
Baiap2	Galr1	2.5383976071809706
Col25a1	Slc17a7	2.5382662399973963
Col25a1	Krt90	2.538101981900058
Sema3c	Lmod1	2.538093613144133
Htr2c	Ccnd2	2.538009122191815
Rgs5	Syt4	2.534677342696824
Cxcl14	Ermn	2.533712066632945
Syt2	Sema3c	2.53347873546171
Aldh1l1	Npy2r	2.53178299283101
Npy2r	Brs3	2.531527131625114
Cd24a	Fbxw13	2.531505647266633
Ndrg1	Glra3	2.5298550353260474
Tacr3	Avpr2	2.5294777901299255
Cpne5	Crhbp	2.5280263476007088
Nos1	Creb3l1	2.5246014546273674
Igf2r	Bdnf	2.5232187267911548
Npas1	Fezf1	2.521926256920675
Htr2c	Ntng1	2.5218873391058914
Greb1	Crhbp	2.521879794085708
Igf1r	Ttyh2	2.5211074182255215
Plin3	Necab1	2.5192809489330106
Sox6	Cdkn1a	2.51814760101568
Sox4	Ntng1	2.518064610095415
Egr2	Creb3l1	2.5173419920404143
Rgs2	Avpr1a	2.5171631096081493
Pcdh11x	Slc17a6	2.516696111230172
Ttn	Greb1	2.516000869147827
Etv1	Greb1	2.5134415543201456
Sox4	Kiss1r	2.5118755585059396
Npy1r	Ano3	2.5102946671657094
Ano3	Pnoc	2.5100033575753273
Mlc1	Tmem108	2.5098714184947455
Igf1r	Sox8	2.50966963354625
Ttn	Necab1	2.5071252538342095
Fn1	Pou3f2	2.506979433501689
Ntsr1	Adora2a	2.505860758798115
Ndrg1	Col25a1	2.5045928392873273
Cckar	Syt2	2.5039851578119587
Ntsr1	Selplg	2.502716977109445
Cyr61	Myh11	2.502620391755607
Esr1	Sema3c	2.5018276548677907
Galr2	Onecut2	2.5007148902771394
Pak3	Baiap2	2.500613322020244
Gem	Serpinb1b	2.5000182122663634
Sytl4	Arhgap36	2.500009142915918
Necab1	Fst	2.499509285930436
Cspg5	Ttyh2	2.4994043166982784
Pak3	Aldh1l1	2.499201035544531
Npy2r	Serpine1	2.4986925144845427
Sox4	Sytl4	2.498354719925691
Serpinb1b	Coch	2.49563706117716
Igf1r	Synpr	2.4951121579749085
Gabrg1	Serpinb1b	2.4942532643732678
Plin3	Ccnd2	2.4940367443857028
Oprl1	Ace2	2.4934266851831093
Rgs2	Synpr	2.493112766768249
Oprk1	Avpr1a	2.4927108216430494
Sox8	Omp	2.4925947876970778
Arhgap36	Gabrg1	2.4919946087013334
Gabra1	Fn1	2.4908704308459395
Syt4	Ermn	2.4906544538735242
Ermn	Syt4	2.489020936892289
Traf4	Mlc1	2.4886571697971682
Ermn	Cxcl14	2.487977187155029
Amigo2	Pak3	2.4879324208215423
Arhgap36	Trhr	2.4879053863453606
Pak3	Cyr61	2.4877521483452574
Ermn	Bmp7	2.4856141048639655
Galr2	Cckbr	2.4851454746000883
Pou3f2	Cckbr	2.4848444661501494
Pnoc	Pak3	2.483832873916489
Pcdh11x	Bmp7	2.4829364489781307
Gad1	Cbln2	2.482639620318813
Syt4	Ccnd2	2.4815538233879195
Ermn	Pdgfra	2.481156482773066
Bdnf	Omp	2.4790452202768574
Ttyh2	Slco1a4	2.4779339682834958
Amigo2	Sox6	2.4764513593345088
Gabrg1	Htr2c	2.4762671067043245
Htr2c	Gabrg1	2.474306130921371
Cd24a	Omp	2.4735231483634803
Ntsr1	Slc17a7	2.4731446981353047
Coch	Gad1	2.472933235292494
Bdnf	Fst	2.4717796589455485
Necab1	Htr2c	2.4717518819010644
Tmem108	Fezf1	2.4707458660435853
Cbln2	Ermn	2.469877166945367
Pcdh11x	Oprk1	2.469664941856685
Syt4	Pou3f2	2.468970253076955
Igf2r	Egr2	2.4678556302094976
Sox4	Gem	2.4658957715767813
Amigo2	Galr1	2.465728999193873
Amigo2	Tacr1	2.4657036735408613
Oprk1	Man1a	2.4646239502185763
Slc18a2	Ntsr1	2.46390358414018
Crhr2	Npas1	2.4629330964383094
Rnd3	Slc18a2	2.461746654283915
Pcdh11x	Serpinb1b	2.4614350896843797
Oprd1	Oxtr	2.457920746121807
Ccnd2	Adora2a	2.4559778973919912
Cbln2	Ntsr1	2.4552270146067854
Synpr	Gbx2	2.454243540395261
Crhr2	Cenpe	2.4540515560670584
Plin3	Cd24a	2.4537833251865564
Dgkk	Ntng1	2.4533751284752974
Tiparp	Creb3l1	2.4521864442167054
Onecut2	Myh11	2.450175467380496
Calcr	Mlc1	2.449228848453214
Gjc3	Tacr3	2.4473431024060117
Ntng1	Ace2	2.4464156268339465
Etv1	Adora2a	2.4461577758605166
Serpinb1b	Ace2	2.4458313695677143
Oprl1	Fn1	2.44569900560023
Tmem108	Mki67	2.4442688872968468
Cckar	Igf1r	2.4441172953247317
Pnoc	Lepr	2.442706529041649
Dgkk	Slc17a6	2.442630732008506
Nos1	Npy2r	2.4424017261304507
Tacr3	Cd24a	2.4421542224628197
Igf2r	Oxtr	2.4417085939744316
Gpr165	Cxcl14	2.4406500499560275
Esr1	Avpr2	2.439842046774193
Slc17a6	Grpr	2.4396317532202123
Tmem108	Cyr61	2.439224845312918
Npy1r	Pgr	2.4380709931608306
Amigo2	Slc18a2	2.4378382633509466
Gabrg1	Irs4	2.437037342802893
Opalin	Gabrg1	2.436546981484394
Mlc1	Klf4	2.435150708974958
Cckar	Gem	2.434351241100097
Gem	Galr1	2.4340193162113017
Ccnd2	Fn1	2.433170002648469
Cyp19a1	Ramp3	2.4324132779786556
Igf1r	Gabrg1	2.430538497188415
Cyr61	Cenpe	2.4303615404720746
Syt4	Ttn	2.429319174370917
Synpr	Slc17a8	2.4291376878220556
Pgr	Sox6	2.429036896285058
Pcdh11x	Ramp3	2.4276278924209005
Pou3f2	Gabrg1	2.4256309109489966
Ntng1	Pgr	2.4251860014573006
Arhgap36	Rgs2	2.425168994151682
Sox6	Ttyh2	2.4248216207734616
Cbln1	Gpr165	2.4246474830604834
Ano3	Cxcl14	2.4241922655131347
Pgr	Ccnd2	2.4229604165582215
Plin3	Oprl1	2.422589681772509
Pnoc	Npy2r	2.422585811898887
Krt90	Cyp26a1	2.4225211692385544
Adora2a	Plin3	2.422492703303288
Igf1r	Amigo2	2.419852739325686
Slco1a4	Lepr	2.4191439781405415
Arhgap36	Gda	2.4191132779053426
Pou3f2	Cyp26a1	2.4187773390867355
Cckbr	Gbx2	2.4178146528518116
Pnoc	Cbln1	2.4165050103418055
Gabrg1	Etv1	2.4151487919882833
Baiap2	Cbln1	2.413965167031146
Prlr	Ndrg1	2.4139040929055295
Col25a1	Irs4	2.41339775964794
Irs4	Bmp7	2.4119528829050294
Ntng1	Ntsr1	2.411499137046667
Fst	Slco1a4	2.408439000199199
Traf4	Mki67	2.4073078493781086
Amigo2	Npas1	2.407028004954478
Cd24a	Ano3	2.4063953828833053
Nos1	Calcr	2.405585250149533
Cpne5	Onecut2	2.4048890343379465
Scgn	Npas1	2.4025644635791257
Serpine1	Coch	2.4008648146570657
Mlc1	Oxtr	2.4001777684052725
Cenpe	Slc17a6	2.3997411957589434
Cbln1	Tmem108	2.3987696358555164
Arhgap36	Crhr2	2.3985265542041216
Ermn	Gad1	2.398164067904161
Cpne5	Slc17a8	2.398114537338038
Klf4	Ace2	2.396982250342953
Cbln2	Ntng1	2.3967230996785567
Cenpe	Gem	2.3960772974149354
Ndrg1	Pak3	2.395990884945019
Esr1	Gabra1	2.395849407249989
Col25a1	Nup62cl	2.3939095318326102
Synpr	Galr1	2.3932246645623363
Syt4	Crhbp	2.3924401429724877
Slco1a4	Sox4	2.391283882454803
Nup62cl	Igf1r	2.390784744863791
Glra3	Cpne5	2.3896037271173682
Npy2r	Nup62cl	2.3881101838400536
Gabra1	Rnd3	2.3814287039522606
Ttyh2	Rxfp1	2.3810197254477625
Sytl4	Slc18a2	2.380751756952089
Esr1	Dgkk	2.3795068203779532
Tiparp	Bmp7	2.3792261829871615
Rnd3	Creb3l1	2.3780658964082604
Aqp4	Htr2c	2.3775697902672173
Baiap2	Scgn	2.3763014892262206
Necab1	Tacr1	2.3761426233287484
Kiss1r	Igf1r	2.376057759272512
Htr2c	Mc4r	2.375519384521383
Sema4d	Plin3	2.3751847782728555
Prlr	Mki67	2.3751188873813787
Cd24a	Aldh1l1	2.374031491224505
Esr1	Oprk1	2.3736252101993616
Cyr61	Greb1	2.3728657376713325
Gjc3	Igf2r	2.3723807242638926
Arhgap36	Cckar	2.3717566264562913
Baiap2	Sox8	2.3690011487717237
Igf2r	Scgn	2.368227553856008
Slc17a6	Man1a	2.367960825009445
Tacr1	Sox6	2.3675277303940363
Gabrg1	Dgkk	2.3663336467174636
Gpr165	Sytl4	2.365938861430313
Ttyh2	Coch	2.365235061579045
Onecut2	Npy2r	2.3648187029643877
Krt90	Galr1	2.364585018198996
Slc17a6	Selplg	2.3645464967836496
Galr1	Cbln1	2.3621168687487786
Npy1r	Cspg5	2.360689638283069
Mlc1	Htr2c	2.360239349241748
Slco1a4	Cyp19a1	2.359780418388648
Cbln2	Ndnf	2.359457141229996
Slco1a4	Creb3l1	2.3592419097559882
Igf1r	Onecut2	2.3586834447702976
Aldh1l1	Oxtr	2.357392646667257
Igf2r	Ano3	2.3569229513136967
Htr2c	Creb3l1	2.355939710897052
Cckar	Bdnf	2.3545118923777197
Avpr1a	Sema4d	2.3542515647535587
Sgk1	Ace2	2.3510875979863366
Igf1r	Gabra1	2.3510828436111852
Baiap2	Pgr	2.350974843886527
Sema4d	Bdnf	2.3506617560524057
Ndrg1	Cenpe	2.3497339037452085
Prlr	Baiap2	2.349312282703649
Tacr3	Sema3c	2.3492470542127695
Fst	Egr2	2.348647875269999
Gabrg1	Baiap2	2.347816865288889
Lepr	Fbxw13	2.345712892338439
Nos1	Gbx2	2.345401262915005
Cenpe	Ndnf	2.343814174426586
Etv1	Sox6	2.3430185667674905
Nos1	Arhgap36	2.3416371038342736
Plin3	Etv1	2.341540000287238
Mlc1	Npy1r	2.3405865877275147
Necab1	Ttyh2	2.339734024318902
Baiap2	Onecut2	2.339132618207187
Sytl4	Ttn	2.337545339106259
Sox4	Avpr1a	2.336577250609183
Sox8	Cbln2	2.3364647827511993
Mc4r	Fezf1	2.334887060777156
Oprl1	Creb3l1	2.3331116724804404
Nos1	Oprd1	2.3322679660716887
Lmod1	Cbln2	2.332156921729177
Ttyh2	Trhr	2.3305283104974603
Pcdh11x	Cplx3	2.3296661257722295
Gad1	Etv1	2.3293784619231706
Glra3	Ar	2.328485158255942
Npy2r	Scgn	2.327736868385575
Aldh1l1	Etv1	2.3266721769948884
Cyr61	Klf4	2.326092875677176
Mlc1	Man1a	2.3251435667467897
Ramp3	Ccnd2	2.325046597176124
Col25a1	Nos1	2.3240267306202727
Npy2r	Ndnf	2.3237958838345087
Lpar1	Fbxw13	2.3235567642516926
Aldh1l1	Grpr	2.3233468875790186
Sox6	Sema4d	2.3210688502901946
Fn1	Gabra1	2.3210242646030643
Pak3	Sytl4	2.3202742533973244
Lpar1	Gpr165	2.319488103336429
Gabrg1	Ermn	2.3186420159475776
Cyr61	Plin3	2.318195927481911
Omp	Opalin	2.316947079912001
Bdnf	Serpinb1b	2.3168983820778384
Traf4	Necab1	2.3159032057067606
Aldh1l1	Dgkk	2.3156017113541467
Omp	Sytl4	2.314095224222542
Rgs2	Ndrg1	2.313812616194011
Slc15a3	Fbxw13	2.313660021285012
Mlc1	Pcdh11x	2.312839042022427
Bmp7	Galr2	2.311934708030009
Gabra1	Calcr	2.3086227581357117
Cplx3	Traf4	2.3060621121396148
Prlr	Sema3c	2.304870605026222
Igf2r	Gda	2.3028104739447652
Kiss1r	Serpinb1b	2.3028012832595017
Syt4	Cyp19a1	2.3024120895413636
Oprk1	Npy2r	2.301321780071446
Npas1	Crhbp	2.3006464383603844
Ntng1	Slc17a6	2.2997257731202523
Baiap2	Cxcl14	2.2983956774841614
Mlc1	Oprd1	2.2983712753877414
Fst	Omp	2.2974176758442373
Rgs2	Tiparp	2.2969903138978376
Crhr1	Lmod1	2.2965100554906415
Igf2r	Slco1a4	2.2959990296972284
Rgs2	Myh11	2.2959934130071504
Cbln2	Calcr	2.294474358042898
Onecut2	Npas1	2.2938413252337924
Oprk1	Egr2	2.2936436050593456
Oprd1	Scgn	2.2936165310405596
Slc17a6	Sp9	2.293167502859219
Syt4	Npy1r	2.292504206079997
Omp	Slc15a3	2.2922965515227474
Cspg5	Tiparp	2.2918386113353524
Rgs2	Gpr165	2.291345395848808
Sox4	Dgkk	2.2905527799244854
Mki67	Pdgfra	2.2903918314271072
Cdkn1a	Klf4	2.290273641464013
Slco1a4	Lmod1	2.2894886164288355
Ndrg1	Serpinb1b	2.288519834947561
Egr2	Bdnf	2.28845259664467
Pcdh11x	Tiparp	2.2871761711732836
Onecut2	Ano3	2.286940731095545
Cckar	Npas1	2.285718644922017
Amigo2	Brs3	2.2856957342850386
Cckar	Sema3c	2.285541122564447
Ermn	Ano3	2.2834871563084786
Crhbp	Cenpe	2.2830107351976276
Crhr2	Tacr1	2.2826409944653108
Gda	Nup62cl	2.28136314448664
Pcdh11x	Cbln1	2.280775468455517
Pcdh11x	Npas1	2.2794807180489673
Rxfp1	Fbxw13	2.278469390517393
Oprl1	Man1a	2.277168077396525
Trhr	Selplg	2.2771217611879444
Chat	Egr2	2.2770317096176513
Sox6	Cspg5	2.27668076118937
Prlr	Slc18a2	2.2765375018330767
Tacr1	Oprk1	2.2760608597155656
Cspg5	Igf2r	2.2751922956626704
Sox4	Etv1	2.2747184184491105
Amigo2	Myh11	2.2746950008298588
Gabrg1	Tiparp	2.274342575456366
Etv1	Lpar1	2.274239316764539
Pnoc	Fezf1	2.273512481427824
Rgs2	Baiap2	2.2733441127723713
Pnoc	Ar	2.2726167644855093
Nup62cl	Necab1	2.2724038634962858
Sox4	Omp	2.2718184204288443
Gad1	Pcdh11x	2.27035701889217
Cyp19a1	Baiap2	2.269926774952007
Nup62cl	Krt90	2.269665410419852
Ndrg1	Npy2r	2.2696588052190787
Bdnf	Ano3	2.267143643040034
Sema4d	Grpr	2.2655057561395844
Cbln2	Cyp19a1	2.2632120547306247
Esr1	Lepr	2.2631692169474005
Ebf3	Crhbp	2.262716550441891
Krt90	Crhr1	2.262649114504544
Mlc1	Slc17a6	2.262444222459949
Sgk1	Ano3	2.2624073703323853
Sox8	Ar	2.261164309531028
Myh11	Sox8	2.2611101440245918
Cxcl14	Opalin	2.261000646553193
Cenpe	Egr2	2.2603850838983295
Glra3	Plin3	2.2597676931565545
Tiparp	Ndrg1	2.2594684674766894
Serpinb1b	Ccnd2	2.2590223171661785
Tacr1	Gad1	2.2588557752751504
Ano3	Gda	2.2578513669549753
Cxcl14	Traf4	2.255395805275124
Nup62cl	Cxcl14	2.254115469773246
Slc17a6	Crhr1	2.249421792631845
Prlr	Syt4	2.248920268290232
Cenpe	Rgs2	2.248659672793674
Fst	Serpine1	2.2479959892387025
Aqp4	Igf1r	2.2471153073891177
Syt4	Galr2	2.246898974111065
Cd24a	Gad1	2.245430823357651
Gabra1	Avpr2	2.2451852881421326
Fn1	Ace2	2.243102040213315
Col25a1	Cbln1	2.2426028346720974
Ccnd2	Sema3c	2.2414305078693055
Ar	Sox4	2.2414272015685888
Cbln1	Npy2r	2.2398719213128517
Gjc3	Greb1	2.2397357558903805
Esr1	Selplg	2.2391122483570776
Mlc1	Cbln2	2.239073028047489
Cckbr	Fst	2.2388484775303112
Avpr2	Igf1r	2.238365533610538
Amigo2	Ano3	2.2374787051974505
Onecut2	Slco1a4	2.2360851476087205
Gpr165	Igf1r	2.233613970102257
Bdnf	Rgs2	2.232403366979141
Crhr1	Rnd3	2.2309795847611436
Fezf1	Creb3l1	2.2307909838315982
Prlr	Myh11	2.2300475706969016
Fst	Syt2	2.229166946617427
Bdnf	Gda	2.2285922360918646
Sox6	Opalin	2.227312101178219
Oprl1	Sytl4	2.2262473105075813
Gabrg1	Ttn	2.2228036492916305
Gabrg1	Ntng1	2.222562654931341
Prlr	Cpne5	2.221967556844319
Col25a1	Fezf1	2.219881264010308
Gjc3	Igf1r	2.219428699904134
Oprl1	Cckbr	2.2190034717307734
Scgn	Crhbp	2.2188971194608254
Syt4	Nup62cl	2.217897801713065
Fn1	Baiap2	2.217635932554547
Aldh1l1	Oprd1	2.2160722344119947
Sytl4	Serpinb1b	2.2149095359887854
Igf1r	Col25a1	2.2142353728950623
Amigo2	Lpar1	2.2141022567797517
Esr1	Fezf1	2.2137877231630787
Bmp7	Pcdh11x	2.2133479805628142
Mc4r	Galr1	2.213290570949804
Fst	Baiap2	2.2124182723019423
Lpar1	Tiparp	2.211717479497372
Man1a	Tacr1	2.2114651589202743
Cspg5	Fst	2.2104456251191005
Cpne5	Scgn	2.210222180737914
Isl1	Irs4	2.210208184396566
Arhgap36	Cd24a	2.2101439363540627
Nos1	Synpr	2.210027113328652
Cspg5	Galr2	2.207014782159995
Ano3	Fezf1	2.2067932150784046
Mlc1	Rgs2	2.206559784268178
Mlc1	Mki67	2.206516418470846
Igf1r	Gem	2.2061823483223986
Tiparp	Rnd3	2.205581610121524
Mc4r	Ntsr1	2.2051973758890147
Crhr2	Sox4	2.204909362045103
Arhgap36	Cpne5	2.20470552607849
Cbln2	Gjc3	2.204591476809398
Tiparp	Gabrg1	2.2043969973793955
Ndrg1	Irs4	2.2039707647046263
Avpr1a	Slc15a3	2.202077635525628
Tacr3	Oxtr	2.2013823320274692
Slc17a7	Chat	2.2006943221653303
Gem	Cplx3	2.198454612306148
Oprd1	Npas1	2.197339874869904
Col25a1	Pnoc	2.197101314249601
Cenpe	Selplg	2.195669178767736
Nos1	Prlr	2.195027006132425
Sema4d	Calcr	2.194896684826482
Cpne5	Rxfp1	2.19438843669152
Ttyh2	Fn1	2.19362166736454
Tiparp	Ace2	2.193310317481105
Kiss1r	Tacr3	2.192934657766252
Cdkn1a	Sema4d	2.1909915765297305
Ndrg1	Pnoc	2.1905961701070016
Aqp4	Syt4	2.189688590647545
Necab1	Amigo2	2.189433956334874
Pgr	Ramp3	2.1890170429001112
Cckbr	Calcr	2.1884925625169567
Sox6	Ntng1	2.1881669106771446
Pou3f2	Pcdh11x	2.1877733160210897
Ar	Kiss1r	2.187214195296884
Sox8	Irs4	2.185975719830646
Gpr165	Ndnf	2.1853497921898555
Slc15a3	Cspg5	2.184534173194649
Cplx3	Ramp3	2.1835528566341944
Ttyh2	Crhbp	2.18304566824447
Mlc1	Serpinb1b	2.1827190790385402
Tiparp	Mki67	2.1807600992003504
Gda	Cckbr	2.1801356632354065
Calcr	Sytl4	2.1800270383575207
Cyr61	Sox4	2.179676868467963
Baiap2	Necab1	2.179468229585389
Baiap2	Selplg	2.1784783115456094
Glra3	Tacr1	2.178049938185958
Fst	Bdnf	2.177377792852936
Cxcl14	Bdnf	2.177309353998181
Coch	Pnoc	2.1770064585606885
Rnd3	Crhr1	2.176961938677663
Igf1r	Lpar1	2.175968366178147
Nup62cl	Baiap2	2.1755511676208603
Ntsr1	Brs3	2.175053992691945
Tacr1	Trhr	2.174024220722926
Oprk1	Onecut2	2.173685992556364
Glra3	Ntng1	2.172367381643498
Necab1	Rgs2	2.1723613497723258
Aqp4	Grpr	2.1705149287000967
Tiparp	Gbx2	2.170457062064169
Tmem108	Scgn	2.1684467348184326
Glra3	Ace2	2.1683894477716668
Cpne5	Cyp26a1	2.1674209037387655
Mki67	Cdkn1a	2.165206513647269
Sgk1	Esr1	2.1641895950186036
Pcdh11x	Gjc3	2.163982948413995
Ccnd2	Selplg	2.1628261879782142
Arhgap36	Lpar1	2.161857383953266
Galr1	Ramp3	2.1616776548971344
Nup62cl	Fbxw13	2.16149991965554
Plin3	Tacr1	2.16149602336515
Traf4	Etv1	2.1599261315912432
Gpr165	Grpr	2.1586435098763452
Man1a	Sgk1	2.1583856420694474
Ar	Onecut2	2.157053518279689
Etv1	Sema3c	2.1562328835772417
Sox8	Fn1	2.1559272337414495
Tiparp	Sox6	2.155403137372224
Cckar	Lepr	2.154032916120669
Necab1	Crhbp	2.1536043236507334
Ano3	Rxfp1	2.1530145251867223
Dgkk	Crhbp	2.152806055781296
Fn1	Oprl1	2.1516345723423704
Avpr2	Rnd3	2.149401887484776
Krt90	Etv1	2.148423048859797
Pdgfra	Mlc1	2.1483825154704195
Syt2	Ace2	2.147913639899356
Pak3	Crhr2	2.1478604265594288
Gpr165	Sp9	2.1476533925636283
Cbln1	Galr2	2.1474608385643164
Igf2r	Crhbp	2.1467596644350855
Traf4	Avpr1a	2.1458050568582663
